"","Product_Name","Price","Brand","Date"
"19","HP 713380-001 NVIDIA Quadro K2000 2GB GDDR5 PCI-e graphics card","152.00","Nvidia Quadro",2017-04-13
"20","HP NVIDIA Graphics Card Low Profile J3G87AT","162.50","Nvidia Quadro",2017-04-13
"21","PNY PCI-Express Video Card VCNVS310DVI-1GB-PB","103.75","Nvidia Quadro",2017-04-13
"22","SMART BUY KD506UT Nvidia Quadro Fx3700 512 MB Card Graphics Card","85.00","Nvidia Quadro",2017-04-13
"23","HP Quadro K5000 Graphic Card - 4 GB GDDR5 SDRAM - PCI Express 2.0 x16 - Full-height","699.55","Nvidia Quadro",2017-04-13
"24","HP J3G88AT Commercial Specialty Quadro K2200 4GB Graphics Cards","482.83","Nvidia Quadro",2017-04-13
"25","PNY NVIDIA Quadro K1200 - (VCQK1200DVI-PB)","316.57","Nvidia Quadro",2017-04-13
"26","NVIDIA Low Profile Graphics Cards E1U66AT","114.99","Nvidia Quadro",2017-04-13
"27","NVIDIA Graphics Card C2J93AT","443.17","Nvidia Quadro",2017-04-13
"28","HP 701980-001 NVIDIA Quadro K5000 4GB GDDR5 PCI-e graphics card - With 1 Dual Link DVI-D, 1 Dual Link DVI-I, and 2 DisplayPort 1.2 ports","695.99","Nvidia Quadro",2017-04-13
"29","HP Quadro NVS 310 Graphic Card - 512 MB A7U59AA","47.00","Nvidia Quadro",2017-04-13
"30","Nvs 300 Pcie 512MB X16 Graphics Card","151.16","Nvidia Quadro",2017-04-13
"31","Nvidia P162 Video Card Quadro Fx500 128Mb","40.00","Nvidia Quadro",2017-04-13
"32","BOSCH SECURITY VIDEO MHW-AWGC-Q4000 Quadro 4000 Graphic Card, 2 Gb","1744.74","Nvidia Quadro",2017-04-13
"33","Power Mac G5 Nvidia 512mb Quadro Fx 4500 (Pci Express) Video Card","119.49","Nvidia Quadro",2017-04-13
"34","HP Quadro FX1400 128MB PCIe 376006-002 Card 395817-001","187.84","Nvidia Quadro",2017-04-13
"35","PNY NVIDIA Quadro 5000 VCQ5000-PB, 2.50 GB GDDR5 PCI Express Gen 2 x16 DVI-I DL Dual DisplayPort and Stereo OpenGL, DirectX, CUDA, and OpenCL Profesional Graphics Board","1635.64","Nvidia Quadro",2017-04-13
"36","PNY NVIDIA Quadro M5000",NA,"Nvidia Quadro",2017-04-13
"37","NVIDIA QUADRO FX5800 PNY NVIDIA Quadro 5800 VCQFX5800-PCIE Graphics Card DVI PCI Expr","299.98","Nvidia Quadro",2017-04-13
"38","NVIDIA Graphics Card E5Z76AT","719.53","Nvidia Quadro",2017-04-13
"39","HP NVIDIA NVS 510 2GB GFX Card (C2J98AT)","174.99","Nvidia Quadro",2017-04-13
"40","Nvidia Quadro FX3450","135.75","Nvidia Quadro",2017-04-13
"41","PNY Video Card Graphics Cards VCQK420-PB","101.49","Nvidia Quadro",2017-04-13
"42","PNY Quadro FX3700 512 MB GDDR3 PCI-E Video Card VCQFX3700-PCIE-PB","105.20","Nvidia Quadro",2017-04-13
"43","NVIDIA Quadro 2000D by PNY 1GB GDDR5 PCI Express Gen 2 x16 Dual DVI-I DL OpenGL, DirectX, CUDA, and OpenCL Profesional Graphics Board, VCQ2000D-PB","259.55","Nvidia Quadro",2017-04-13
"44","PNY Video Card Graphics Cards VCQK4200-PB","1249.00","Nvidia Quadro",2017-04-13
"45","NVIDIA QUADRO FX5600 PCI-E 1.5GB Graphics Card","228.95","Nvidia Quadro",2017-04-13
"46","PNY NVIDIA Quadro K5200 8GB GDDR5 PCIe3.0 GPU Graphics Card (VCQK5200-PB)","1800.26","Nvidia Quadro",2017-04-13
"47","NVIDIA Quadro 400 by PNY 512MB DDR3 PCI Express Gen 2 x16 DVI-I DL and DisplayPort OpenGL, DirectX, and CUDA Profesional Graphics Board, VCQ400-PB","118.35","Nvidia Quadro",2017-04-13
"48","PNY Quadro FX5600 1.5 GB GDDR3 PCI-E Video Card VCQFX5600-PCIE-PB","1172.08","Nvidia Quadro",2017-04-13
"49","HP Quadro NVS 315 Graphic Card - 1 GB DDR3 SDRAM - PCI Express x16 - Low-profile","97.04","Nvidia Quadro",2017-04-13
"50","NVIDIA Quadro K5000 4GB GDDR5 PCI-E 2.0 x16 Video Card With Dispalyport and DVI Outputs","695.00","Nvidia Quadro",2017-04-13
"51","Dell XPS M1710 Precision M90 Nvidia Quadro FX 2500M 512MB Video Graphics Card",NA,"Nvidia Quadro",2017-04-13
"52","Nvidia Quadro FX3700 Pcie 512MB Pcie Graphics","95.00","Nvidia Quadro",2017-04-13
"53","Quadro 2000 PCIe x16 1GB GDDR5","78.00","Nvidia Quadro",2017-04-13
"54","Smart Buy Nvidia Quadro FX5800 4GB Card","299.98","Nvidia Quadro",2017-04-13
"55","Nvidia Quadro FX570 256MB Pcie Card","40.99","Nvidia Quadro",2017-04-13
"56","NVIDIA Quadro K5000 4GB GDDR5 Graphics card (PNY Part #: VCQK5000-PB)","2499.00","Nvidia Quadro",2017-04-13
"57","Dell RN034 New nVidia Quadro FX1700 FX 1700 512MB PCIE PCI-Express Dual DVI Video Card","69.99","Nvidia Quadro",2017-04-13
"58","nVidia Quadro FX3700 512MB PCI-e HP 462790-001 462790001","79.99","Nvidia Quadro",2017-04-13
"59","NVIDIA Quadro K4000 3GB GDDR5 Graphics card (PNY Part #: VCQK4000-PB)","995.00","Nvidia Quadro",2017-04-13
"60","PNY VCQFX5500-PCIE-PB Quadro FX 5500 Professional Graphic Card","2463.66","Nvidia Quadro",2017-04-13
"61","EVGA GeForce GT 610 2048MB DDR3, DVI, VGA and HDMI Graphics Card (02G-P3-2619-KR)","44.99","Nvidia GeForce",2017-04-13
"62","EVGA GeForce GT 730 4GB DDR3 128bit Dual DVI mHDMI Graphics Cards 04G-P3-2739-KR",NA,"Nvidia GeForce",2017-04-13
"63","Gigabyte GT 420 2GB 128-Bit DDR3 PCI Express 2.0 x 16 ATX Video Graphics Cards GV-N420-2GI REV3","42.99","Nvidia GeForce",2017-04-13
"64","EVGA GeForce 8400 GS Passive 1024 MB DDR3 PCI Express 2.0 Graphics Card DVI/HDMI/VGA, 01G-P3-1303-KR","29.99","Nvidia GeForce",2017-04-13
"65","EVGA GeForce GTX 750Ti with G-SYNC Support 2GB GDDR5 128bit, Dual-Link, DVI-I, HDMI, DP Graphics Card (02G-P4-...","110.99","Nvidia GeForce",2017-04-13
"66","EVGA GeForce 210 Passive 1024 MB DDR3 PCI Express 2.0 DVI/HDMI/VGA Graphics Card, 01G-P3-1313-KR","29.49","Nvidia GeForce",2017-04-13
"67","Gigabyte Graphics Cards GV-N75TWF2OC-4GI","114.99","Nvidia GeForce",2017-04-13
"68","ASUS GeForce GTX 1070 8GB ROG STRIX OC Edition Graphic Card STRIX-GTX1070-O8G-GAMING","419.99","Nvidia GeForce",2017-04-13
"69","ASUS GeForce 210 1GB 64-bit DDR3 PCI Express 2.0 x16 Low Profile Ready Video Card, EN210 SILENT/DI/1GD3/V2(LP)","34.99","Nvidia GeForce",2017-04-13
"70","MSI Computer VGA Graphic Card GT 710 2GD3 LP","39.99","Nvidia GeForce",2017-04-13
"71","ASUS GT 710 2GB DDR3 64bit Dual Slot, Passive Low Profile Graphics Cards, Blue/Silver 710-2-SL-CSM","39.99","Nvidia GeForce",2017-04-13
"72","EVGA GT 710 2GB DDR3 64bit Single Slot, Dual DVI 02G-P3-2717-KR","46.99","Nvidia GeForce",2017-04-13
"73","PNY GeForce 8400 GS 512MB Graphics Cards VCG84512D3SXPB","39.99","Nvidia GeForce",2017-04-13
"74","Gigabyte Gaming Graphics Cards GV-N730-2GI","59.90","Nvidia GeForce",2017-04-13
"75","Inno3D Nvidia-Geforce GT 730 4GB DDR3 HDMI DVI VGA video-card PCI-express x16 graphics HD 1080P windows 8/7/vista/XP","88.75","Nvidia GeForce",2017-04-13
"76","ZOTAC GeForce GT 710 2GB DDR3 PCI-E2.0 DL-DVI VGA HDMI Passive Cooled Single Slot Low Profile Graphics Card (ZT...","42.98","Nvidia GeForce",2017-04-13
"77","MSI GeForce GT 730 Fermi DDR3 4GB DirectX 12 (N730-4GD3V2)","80.99","Nvidia GeForce",2017-04-13
"78","EVGA GeForce GTX 1070 SC GAMING ACX 3.0, 8GB GDDR5, LED, DX12 OSD Support (PXOC) Graphics Card 08G-P4-6173-KR","407.99","Nvidia GeForce",2017-04-13
"79","MSI Gaming GeForce GTX 1070 8GB GDDR5 SLI DirectX 12 VR Ready Graphics Card (GTX 1070 GAMING X 8G)","409.30","Nvidia GeForce",2017-04-13
"80","EVGA GeForce GTX 1080 Founders Edition, 8GB GDDR5X, LED, DX12 OSD Support (PXOC) Graphics Card 08G-P4-6180-KR","549.88","Nvidia GeForce",2017-04-13
"81","MSI Computer Corp. NVIDIA GeForce GTX 750 Ti Gaming OC 2GB GDDR5 VGA/DVI/HDMI PCI-Express Video Card N750TI TF...","104.99","Nvidia GeForce",2017-04-13
"82","ASUS NVIDIA GeForce GTX 750 Ti GDDR5 2GB PCI Express 3.0 128-bit Graphics Card (GTX750TI-OC-2GD5)",NA,"Nvidia GeForce",2017-04-13
"83","ASUS GeForce GTX 1080 8GB ROG STRIX Graphics Card (STRIX-GTX1080-8G-GAMING)","544.99","Nvidia GeForce",2017-04-13
"84","Gigabyte GeForce GTX 1070 G1 Gaming Video/Graphics Cards GV-N1070G1 GAMING-8GD","399.96","Nvidia GeForce",2017-04-13
"85","EVGA GeForce GTX 970 4GB SSC Gaming ACX 2.0+ Cooling Graphics Card (04G-P4-3975-KR)",NA,"Nvidia GeForce",2017-04-13
"86","EVGA GeForce GTX 950 2GB SC+ GAMING, Silent Cooling Graphics Card 02G-P4-2956-KR",NA,"Nvidia GeForce",2017-04-13
"87","EVGA GeForce GTX 960 4GB SSC GAMING ACX 2.0+, Whisper Silent Cooling w/ Free Installed Backplate Graphics Card...",NA,"Nvidia GeForce",2017-04-13
"88","PNY GEFORCE GT 610 2GB Graphics Card (VCGGT6102XPB)","24.99","Nvidia GeForce",2017-04-13
"89","MSI GAMING GeForce GTX 970 4GB OC DirectX 12 VR READY (GTX 970 GAMING 4G)","399.99","Nvidia GeForce",2017-04-13
"90","MSI GAMING GTX 960 4GB OC Twin Frozr-V HDCP Ready SLI Support (GTX 960 GAMING 4G)","249.99","Nvidia GeForce",2017-04-13
"91","ZOTAC GeForce GT 730 Zone Edition 4GB DDR3 PCI Express 2.0 x16 (x8 lanes) Graphics Card (ZT-71115-20L)","82.56","Nvidia GeForce",2017-04-13
"92","Gigabyte 210 DDR3-1GB DVI/D-SUB/HDMI LP Graphics Cards GV-N210D3-1GI REV6.0","29.99","Nvidia GeForce",2017-04-13
"93","ZOTAC GeForce GTX 750Ti 2GB GDDR5 PCI Express 3.0 DVI HDMI DisplayPort Video Graphics Card (ZT-70605-10M)","169.99","Nvidia GeForce",2017-04-13
"94","EVGA GeForce GTX TITAN X 12GB HC GAMING, Exclusive EVGA Water Block Design w/ Free Installed Backplate Graphics...","1999.99","Nvidia GeForce",2017-04-13
"95","PNY GeForce GT 730 2GB DDR3 Graphics Card (VCGGT7302D3LXPB)","69.99","Nvidia GeForce",2017-04-13
"96","MSI GeForce GT 730 Kepler GDDR5 2GB OC Low Profile Ready DirectX 12 (N730K-2GD5LP/OC)","69.99","Nvidia GeForce",2017-04-13
"97","PNY Video Card VCGGT710XPB","29.79","Nvidia GeForce",2017-04-13
"98","PNY GeForce 8400GS","45.99","Nvidia GeForce",2017-04-13
"99","EVGA GeForce 6200 512 MB DDR2 AGP 8X VGA/DVI-I/S-Video Graphics Card, 512-A8-N403-LR","39.99","Nvidia GeForce",2017-04-13
"100","ZOTAC GeForce GTX 1070 AMP! Edition, ZT-P10700C-10P, 8GB GDDR5 IceStorm Cooling VR Ready Gaming Graphics Card","409.99","Nvidia GeForce",2017-04-13
"101","MSI Gaming GeForce GTX 1080 8GB GDDR5X SLI DirectX 12 VR Ready Graphics Card (GTX 1080 SEA HAWK X)","625.37","Nvidia GeForce",2017-04-13
"102","PNY Video Card Graphic Cards VCGGTX10708PB-CG","414.99","Nvidia GeForce",2017-04-13
"103","ASUS Graphics Cards GT730-2GD3-CSM","62.99","Nvidia GeForce",2017-04-13
"104","Inno3D Nvidia Geforce GT 730 LP 4GB DDR3 HDMI DVI VGA 128 Bit Video Graphics Card, PCI Express x16 HD 1080P Low...","94.75","Nvidia GeForce",2017-04-13
"105","MSI nVidia GeForce 8400GS 512 MB DDR3 VGA/DVI/HDMI Low Profile PCI-Express Video Card N8400GS-MD512H","37.80","Nvidia GeForce",2017-04-13
"106","Zotac PCI-Express Video / Graphics Cards ZT-90505-10P","749.99","Nvidia GeForce",2017-04-13
"107","ASUS GeForce GT 730 2GB Graphics Cards GT730-2GD3","64.99","Nvidia GeForce",2017-04-13
"108","MSI N210-MD1G/D3 GeForce 210 Graphic Card - 589 MHz Core - 1 GB GDDR3 SDRAM - PCI Express 2.0 x16 -","52.88","Nvidia GeForce",2017-04-13
"109","PNY GeForce 8400GS 512MB DDR2 PCI-Express 2.0 DVI+VGA+HDMI Low Profile Graphics Card VCG84512R3SXPB","37.95","Nvidia GeForce",2017-04-13
"110","Club3D GeForce 210 Passive 1024 MB DDR3 PCI Express 2.0 DVI/HDMI/VGA Graphics Card, CGNX-212L, Black","36.15","Nvidia GeForce",2017-04-13
"111","EVGA Video Graphics Cards 04G-P4-3973-KR",NA,"Nvidia GeForce",2017-04-13
"112","XFX PVT44AWANG GeForce 6200 256MB GDDR2 AGP 4X/8X Video Card (VGA/DVI/S-Video)","48.12","Nvidia GeForce",2017-04-13
"113","GIGABYTE GeForce 210 Silent 1GB DDR3 DVI-I / D-Sub / HDMI Low Profile Graphics Card, GV-N210SL-1GI","29.99","Nvidia GeForce",2017-04-13
"114","EVGA GeForce GTX670 4096MB GDDR5 256bit, 2x Dual-Link DVI, HDMI, DP, 4-Way SLI Ready Graphics Card (04G-P4-2671...","489.99","Nvidia GeForce",2017-04-13
"115","PNY Geforce G210 1 GB PCIE-DDR3 Video Adapter (VCG2101D3XPB)",NA,"Nvidia GeForce",2017-04-13
"116","NVIDIA GEFORCE GTX 1080 Founders Edition","638.94","Nvidia GeForce",2017-04-13
"117","ZOTAC GeForce GT430 1GB DDR3 PCI Express 2.0 DVI/HDMI/Displayport Fanless Graphics Card, ZT-40601-20L","21.69","Nvidia GeForce",2017-04-13
"118","Zotac PCI-Express Video & Graphics Cards ZT-90309-10M","226.95","Nvidia GeForce",2017-04-13
"119","EVGA GeForce GTX 980 Ti 6GB CLASSIFIED GAMING ACX 2.0+, Cooling Graphics Cards 06G-P4-0998-KR","559.98","Nvidia GeForce",2017-04-13
"120","EVGA GeForce GTX680 2GB GDDR5 DisplayPort DVI-I, DVI-D HDMI Graphics Card  for Mac 02G-P4-3682-KR","779.99","Nvidia GeForce",2017-04-13
"121","MSI ATI Radeon HD6450 1 GB DDR3 VGA/DVI/HDMI Low Profile PCI-Express Video Card R6450-MD1GD3/LP","36.96","AMD Radeon",2017-04-13
"122","ASUS AMD Radeon R7 250 2 GB 128-Bit DDR5 Graphics Cards (R7250-2GD5)","78.09","AMD Radeon",2017-04-13
"123","VisionTek Radeon 4350 512MB DDR2 (DVI-I, HDMI, VGA) Graphics Card - 900270","29.99","AMD Radeon",2017-04-13
"124","Gigabyte AMD Radeon R7 240 DDR3-2GB DVI-D/HDMI/D-SUB OC Video Graphics Cards GV-R724OC-2GI REV2.0","59.99","AMD Radeon",2017-04-13
"125","XFX PCI-Express Video Card R7-360P-2DF5","89.99","AMD Radeon",2017-04-13
"126","VisionTek Products Radeon 7750 SFF 2GB GDDR5 4M Graphics Card 900798","186.47","AMD Radeon",2017-04-13
"127","VisionTek Radeon 7870 2GB GDDR5 6M (6x MiniDP) Graphics Card - 900548","359.99","AMD Radeon",2017-04-13
"128","MSI Computer Video Graphics Cards R7 240 2GD5","55.99","AMD Radeon",2017-04-13
"129","Sapphire Radeon R9 290 4GB GDDR5 DUAL DVI-D/HDMI/DP PCI-Express Graphics Card (21227-00-40G)","379.99","AMD Radeon",2017-04-13
"130","XFX PCI-Express Video Card R7-360P-2SF5","103.99","AMD Radeon",2017-04-13
"131","VisionTek Radeon 5570 SFF 1GB DDR3 4M  VHDCI DVI (4x DVI-D) Graphics Card - 900345","159.99","AMD Radeon",2017-04-13
"132","VisionTek Radeon 7750 2GB GDDR5 6M (6x MiniDP) - 900614","216.56","AMD Radeon",2017-04-13
"133","AMD Radeon HD 6350 HD6350 LP Video Graphics Card 512MB PCIe X16 Dell 236X5","19.99","AMD Radeon",2017-04-13
"134","XFX AMD Radeon HD 5450 2GB DDR3 VGA/DVI/HDMI PCI-Express Video Card ON-XFX1-DLX2","40.58","AMD Radeon",2017-04-13
"135","Sapphire Radeon HD 6450 1 GB DDR3 HDMI/DVI-D/VGA PCI-Express Graphics Card 100322L","39.99","AMD Radeon",2017-04-13
"136","VisionTek ATi Radeon 7000 64 MB DDR2 PCI Graphics Card 900029","39.99","AMD Radeon",2017-04-13
"137","Asus ATI Radeon HD6450 Silence 1 GB DDR3 VGA/DVI/HDMI Low Profile PCI-Express Video Card (EAH6450 SILENT/DI/1GD3(LP))","40.44","AMD Radeon",2017-04-13
"138","ASUS EAH5450 SL/DI/512MD3/MG(LP) Silent Series Radeon HD 5450 OdB Cooling Graphics Card","35.28","AMD Radeon",2017-04-13
"139","VisionTek Radeon 7750 SFF 1GB GDDR5 (DVI-I, HDMI) Graphics Card - 900549","136.99","AMD Radeon",2017-04-13
"140","ASUS 2GB Graphics Cards R7240-2GD3-L","61.51","AMD Radeon",2017-04-13
"141","Sapphire Radeon R7 250 1GB GDDR5 HDMI/DVI-I/DP PCI-Express Graphics Card 11215-05-20G","99.99","AMD Radeon",2017-04-13
"142","Sapphire Radeon R9 280 3GB GDDR5 DVI-I/DVI-D/HDMI/DP Dual-X with PCI-Express Graphics Card Boost 11230-00-20G","259.99","AMD Radeon",2017-04-13
"143","VisionTek Radeon 5450 2GB DDR3 (DVI-I, HDMI, VGA) Graphics Card - 900861","42.09","AMD Radeon",2017-04-13
"144","ASUS STRIX Radeon Fury 4 GB HMB 4096-bit DisplayPort HDMI 1.4a DVI-I Gaming Graphics Card","349.99","AMD Radeon",2017-04-13
"145","Gigabyte GV-R939G1 GAMING-8GD G1 Gaming Graphics Card AMD R9 390 512 Bit GDDR5 8GB 2xDVI/HDMI/3xDP","361.79","AMD Radeon",2017-04-13
"146","VisionTek Radeon 4650 1GB DDR3 (DVI-I, HDMI, VGA) Graphics Card - 900252","68.99","AMD Radeon",2017-04-13
"147","Sapphire Radeon NITRO R9 390 8GB GDDR5 DVI-D / HDMI / TRIPLE DP Tri-X OC Version (UEFI) PCI-E Graphics Card 11244-00-20G","383.12","AMD Radeon",2017-04-13
"148","VisionTek Radeon 7750 SFF 2GB DDR3 3M (2x HDMI, miniDP) Graphics Card - 900686","244.99","AMD Radeon",2017-04-13
"149","PowerColor Video Card (AXR7 370 2GBD5-PPDHE)","123.56","AMD Radeon",2017-04-13
"150","VisionTek Products, Llc - Visiontek 900356 Radeon Hd 5450 Graphic Card - 2 Gb Ddr3 Sdram - Pci Express 2.1 X16 - Crossfirex - Hdmi - Dvi - Vga ""Product Category: Video Cards/Graphic Cards""","62.99","AMD Radeon",2017-04-13
"151","VisionTek Radeon 6450 1GB DDR3 (DVI-D, HDMI, VGA) Graphics Card - 900371","54.97","AMD Radeon",2017-04-13
"152","VisionTek Products Radeon 6350 SFF 1GB DDR3 3M DMS59 with 2x DVI-I to VGA Adapter Graphics Cards 900456","88.23","AMD Radeon",2017-04-13
"153","VisionTek Products Radeon 7350 Graphics Cards 900608","109.99","AMD Radeon",2017-04-13
"154","VisionTek Radeon 5450 SFF 512MB DDR3 3M (3x DVI-D) Graphics Card - 900344","124.99","AMD Radeon",2017-04-13
"155","VisionTek Radeon 4350 512MB DDR2 (DVI-I, HDMI, VGA Graphics Card - 900289","60.68","AMD Radeon",2017-04-13
"156","VisionTek Radeon 7750 SFF 1GB DDR3 5M VHDCI (4x DVI-D, miniDP) Graphics Card - 900669","190.31","AMD Radeon",2017-04-13
"157","Jaton ATI Radeon HD5450 512MB DDR3 VGA/DVI/HDMI Low Profile PCI Video Card VIDEO-339PCI-HLX","121.31","AMD Radeon",2017-04-13
"158","VisionTek Radeon 5450 1GB DDR3 (DVI-I, HDMI, VGA) Graphics Card - 900358","47.80","AMD Radeon",2017-04-13
"159","Sapphire Radeon R9 290 4GB GDDR5 DUAL DVI-D/HDMI/DP PCI-Express BF4 Edition Graphics Card (21227-00-50G)","379.99","AMD Radeon",2017-04-13
"160","VisionTek Products VisionTek Radeon R9 280 3GB GDDR5 PCI Express Graphics Card 900689","222.23","AMD Radeon",2017-04-13
"161","ASUS STRIX-R9380X-OC4G-GAMING Graphic Card","249.99","AMD Radeon",2017-04-13
"162","XFX Double Dissipation 1015MHZ XXX OC 8GB DDR5 Graphics Cards R9-390P-8256","329.99","AMD Radeon",2017-04-13
"163","XFX AMD Radeon HD 5450 1GB GDDR3 VGA/DVI/HDMI Low-Profile PCI-Express Graphics Card HD545XZQH2;HD-545X-ZQH2","31.65","AMD Radeon",2017-04-13
"164","XFX RADEON Double D R9 280X 1000MHz BOOST Ready 3GB DDR5 2XmDP HDMI 2XDVI Graphics Cards R9-280X-TDFD",NA,"AMD Radeon",2017-04-13
"165","Dell ATI Radeon HD2600 XT 256MB Dual DVI TV-Out PCI-E x16 Video Card - WX092","99.00","AMD Radeon",2017-04-13
"166","PowerColor AMD Radeon R7 240 2GB DDR3 V2 OC VGA/DVI/HDMI PCI-Express Video Card AXR7 2GBK3-HV2E/OC","75.51","AMD Radeon",2017-04-13
"167","OEM ATI Radeon HD 3450 PCIe 512MB HDMI DVI Low-Profile Video Card P003P","45.95","AMD Radeon",2017-04-13
"168","Sapphire Radeon R9 290X 4GB GDDR5 Dual DVI-D/HDMI/DP PCI-Express Graphics Card (21226-00-40G)","367.99","AMD Radeon",2017-04-13
"169","Diamond Multimedia AMD Radeon HD 6450 PCIE 1GB GDDR3 Video Graphics Card 6450PE31GSS","44.99","AMD Radeon",2017-04-13
"170","Gigabyte Gaming Graphics Card GV-R938XG1 GAMING-4GD",NA,"AMD Radeon",2017-04-13
"171","Sapphire Radeon HD 6970 2 GB DDR5 DL-DVI-I/SL-DVI-D/HDMI/Dual Mini DP PCI-Express Graphics Card 100311SR","432.99","AMD Radeon",2017-04-13
"172","VisionTek Radeon 5450 512MB DDR3 3M (2x DVI-I, miniDP) - 900530","70.99","AMD Radeon",2017-04-13
"173","VisionTek Radeon 6670 1 GB GDDR5 PCI Express DVI-D, HDMI, VGA Graphics Card 900369","129.99","AMD Radeon",2017-04-13
"174","XFX HD 6670 650MHz 2GB DDR3/HDMI/DVI/VGA PCI-Express Graphics Card HD667XCLF3","87.99","AMD Radeon",2017-04-13
"175","VisionTek Products Radeon R9 280 3 GB GDDR5 PCI Express Graphics Cards 900886","199.99","AMD Radeon",2017-04-13
"176","ASUS AMD Radeon R7 250 1GB DDR5 128-Bit DisplayPort HDMI DVI Graphics Card R7250-1GD5-V2","67.77","AMD Radeon",2017-04-13
"177","XFX Radeon HD6450 1GB DDR3 625MHz Low Profile Ready Graphics Cards (HD-645X-ZQHP)","34.99","AMD Radeon",2017-04-13
"178","VisionTek Radeon 5450 1GB DDR3 (DVI-I, HDMI, VGA) Graphics Card - 900860","37.16","AMD Radeon",2017-04-13
"179","ATI Technologies Radeon 9200 128MB Video Graphics Card","59.00","AMD Radeon",2017-04-13
"180","PowerColor Video Graphics Card, AX5450 1GBK3-SHEV4","30.69","AMD Radeon",2017-04-13
